site,year,date,jd,jd2,species,detections,weighted_detections,mean_confidence,source_file
DALO1,2023,2023-08-10,-0.8400970488696189,0.7057630515194429,Mylu/Myvo/Myci,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
DALO1,2023,2023-08-10,-0.8400970488696189,0.7057630515194429,Mylu/Myvo/Myci/Myse,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
DALO1,2023,2023-08-10,-0.8400970488696189,0.7057630515194429,Mylu/Myvo/Myse,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
DALO1,2023,2023-08-10,-0.8400970488696189,0.7057630515194429,Mylu/Myvo/Myse/Myci,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
DALO1,2023,2023-08-10,-0.8400970488696189,0.7057630515194429,Myse,1,1,1,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
DALO1,2023,2023-08-10,-0.8400970488696189,0.7057630515194429,Myvo,13,12.8671,0.9897769230769231,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
DALO1,2023,2023-08-10,-0.8400970488696189,0.7057630515194429,Myyu,1,1,1,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
DALO1,2023,2023-08-10,-0.8400970488696189,0.7057630515194429,NA,73,0,0,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Epfu,80,79.4189,0.99273625,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Epfu/,2,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Epfu/Laci,2,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Epfu/Lano,2,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Epfu/Lano/Laci,3,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Labo,16,15.984100000000002,0.99900625,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Labo/Mylu,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Laci,20,19.822600000000005,0.99113,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Laci/Epfu,2,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Laci/Lano,2,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Lano,183,182.63909999999993,0.998027868852459,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Lano/,2,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Lano/Epfu,6,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Lano/Epfu/Laci,2,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Mylu,26,25.887000000000004,0.9956538461538462,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,Myvo,1,0.9998,0.9998,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-24,0.3552854286689604,0.12622773582448696,NA,171,0,0,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Epfu,119,118.536,0.9961008403361344,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Epfu/Laci,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Epfu/Lano/Laci,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Labo,25,24.902299999999997,0.996092,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Labo/Mylu,2,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Laci,19,18.8602,0.9926421052631579,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Lano,218,217.47659999999996,0.9975990825688074,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Lano/,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Lano/Epfu,10,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Lano/Epfu/Laci,4,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Mylu,32,31.770500000000002,0.992828125,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Mylu/Labo/Myci/Myvo,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Mylu/Myse,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Mylu/Myvo,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Mylu/Myvo/Labo,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Mylu/Myvo/Myse/Myci,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,Myvo,1,0.9991000000000002,0.9991000000000002,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-25,0.4406698913502875,0.1941899531426742,NA,198,0,0,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Coto,1,0.9997,0.9997,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Epfu,263,262.61619999999994,0.9985406844106464,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Epfu/,2,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Epfu/Lano,3,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,HiF,1,0.9997,0.9997,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Labo,35,34.935,0.9981428571428571,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Labo/Mylu,2,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Laci,26,25.976699999999994,0.9991038461538462,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Laci/Epfu,3,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Laci/Epfu/Lano,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Laci/Lano,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Lano,137,136.47219999999996,0.9961474452554745,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Lano/,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Lano/Epfu,8,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Lano/Epfu/Anpa,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Lano/Epfu/Laci,2,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Lano/Laci,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Mylu,40,39.6274,0.990685,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Mylu/Labo,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Myse,2,1.8877000000000002,0.9438500000000001,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,Myvo,1,0.9975,0.9975,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-26,0.5260543540316146,0.2767331833956193,NA,185,0,0,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Epfu,104,103.6398,0.9965365384615384,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Epfu/,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Epfu/Laci,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Epfu/Lano,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Epfu/Lano/Laci,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Labo,15,14.9159,0.9943933333333334,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Labo/Mylu,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Laci,28,27.888399999999997,0.9960142857142857,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Laci/Lano,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Laci/Lano/Epfu,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Lano,174,173.63969999999998,0.9979293103448276,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Lano/Epfu,4,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Mylu,28,27.8237,0.9937035714285715,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Mylu/Labo,2,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Myvo/,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,Myyu,1,0.9356000000000002,0.9356000000000002,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-27,0.6114388167129416,0.37385742658332227,NA,177,0,0,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-28,0.6968232793942688,0.4855626827057832,Epfu,90,89.66009999999996,0.9962233333333333,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-28,0.6968232793942688,0.4855626827057832,Epfu/,2,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-28,0.6968232793942688,0.4855626827057832,Epfu/Lano,2,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-28,0.6968232793942688,0.4855626827057832,Epfu/Lano/Laci,1,0,NA,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-28,0.6968232793942688,0.4855626827057832,Labo,11,10.9783,0.9980272727272728,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
GSLA1,2023,2023-08-28,0.6968232793942688,0.4855626827057832,Laci,17,16.827099999999998,0.9898294117647058,DALO1_GRTE2023_10Aug23_CumulativeSonoBatch_v30.1.xlsx
